section_id,label,sort_order,height_m,distance_m,raw_height_m,line_style,value_state
A3-03,Section 3,3,-3.0,332.0,-67.83384704589844,solid,water_floor
A3-01,Section 1,3,-0.7349495887756348,333.0,-0.7349495887756348,solid,sampled
A3-03,Section 3,3,-3.0,333.0,-64.791259765625,solid,water_floor
A3-01,Section 1,3,-0.7770380973815918,334.0,-0.7770380973815918,solid,sampled
A3-03,Section 3,3,-3.0,334.0,-64.5540771484375,solid,water_floor
A3-01,Section 1,3,-0.8250222206115723,335.0,-0.8250222206115723,solid,sampled
A3-03,Section 3,3,-3.0,335.0,-68.27680206298828,solid,water_floor
A3-01,Section 1,3,-0.8853475451469421,336.0,-0.8853475451469421,solid,sampled
A3-03,Section 3,3,-3.0,336.0,-64.48085021972656,solid,water_floor
A3-01,Section 1,3,-0.951423168182373,337.0,-0.951423168182373,solid,sampled
A3-03,Section 3,3,-3.0,337.0,-59.148414611816406,solid,water_floor
A3-01,Section 1,3,-1.026058554649353,338.0,-1.026058554649353,solid,sampled
A3-03,Section 3,3,-3.0,338.0,-60.773799896240234,solid,water_floor
A3-01,Section 1,3,-1.1022582054138184,339.0,-1.1022582054138184,solid,sampled
A3-03,Section 3,3,-3.0,339.0,-58.798709869384766,solid,water_floor
A3-01,Section 1,3,-1.1728899478912354,340.0,-1.1728899478912354,solid,sampled
A3-03,Section 3,3,-3.0,340.0,-64.87567138671875,solid,water_floor
A3-01,Section 1,3,-1.269124984741211,341.0,-1.269124984741211,solid,sampled
A3-03,Section 3,3,-3.0,341.0,-70.6590576171875,solid,water_floor
A3-01,Section 1,3,-1.3592435121536255,342.0,-1.3592435121536255,solid,sampled
A3-03,Section 3,3,-3.0,342.0,-64.79009246826172,solid,water_floor
A3-01,Section 1,3,-1.5493192672729492,343.0,-1.5493192672729492,solid,sampled
A3-03,Section 3,3,-3.0,343.0,-62.153011322021484,solid,water_floor
A3-01,Section 1,3,-1.563704013824463,344.0,-1.563704013824463,solid,sampled
A3-03,Section 3,3,-3.0,344.0,-56.317813873291016,solid,water_floor
A3-01,Section 1,3,-1.5988332033157349,345.0,-1.5988332033157349,solid,sampled
A3-03,Section 3,3,-3.0,345.0,-63.852699279785156,solid,water_floor
A3-01,Section 1,3,-1.792527437210083,346.0,-1.792527437210083,solid,sampled
A3-03,Section 3,3,-3.0,346.0,-63.848079681396484,solid,water_floor
A3-01,Section 1,3,-2.0129852294921875,347.0,-2.0129852294921875,solid,sampled
A3-03,Section 3,3,-3.0,347.0,-66.37165069580078,solid,water_floor
A3-01,Section 1,3,-2.0972421169281006,348.0,-2.0972421169281006,solid,sampled
A3-03,Section 3,3,-3.0,348.0,-67.71206665039062,solid,water_floor
A3-01,Section 1,3,-2.146272897720337,349.0,-2.146272897720337,solid,sampled
A3-03,Section 3,3,-3.0,349.0,-62.45508575439453,solid,water_floor
A3-01,Section 1,3,-2.196561336517334,350.0,-2.196561336517334,solid,sampled
A3-03,Section 3,3,-3.0,350.0,-59.149070739746094,solid,water_floor
A3-01,Section 1,3,-2.215460777282715,351.0,-2.215460777282715,solid,sampled
A3-03,Section 3,3,-3.0,351.0,-64.65635681152344,solid,water_floor
A3-01,Section 1,3,-2.309875726699829,352.0,-2.309875726699829,solid,sampled
A3-03,Section 3,3,-3.0,352.0,-63.121376037597656,solid,water_floor
A3-01,Section 1,3,-2.415200710296631,353.0,-2.415200710296631,solid,sampled
A3-03,Section 3,3,-3.0,353.0,-60.096466064453125,solid,water_floor
A3-01,Section 1,3,-2.3670806884765625,354.0,-2.3670806884765625,solid,sampled
A3-03,Section 3,3,-3.0,354.0,-65.3919448852539,solid,water_floor
A3-01,Section 1,3,-2.3330721855163574,355.0,-2.3330721855163574,solid,sampled
A3-03,Section 3,3,-3.0,355.0,-57.410221099853516,solid,water_floor
A3-01,Section 1,3,-2.3437089920043945,356.0,-2.3437089920043945,solid,sampled
A3-03,Section 3,3,-3.0,356.0,-55.71293640136719,solid,water_floor
A3-01,Section 1,3,-2.3478477001190186,357.0,-2.3478477001190186,solid,sampled
A3-03,Section 3,3,-3.0,357.0,-55.93031311035156,solid,water_floor
A3-01,Section 1,3,-2.391441822052002,358.0,-2.391441822052002,solid,sampled
A3-03,Section 3,3,-3.0,358.0,-58.85625076293945,solid,water_floor
A3-01,Section 1,3,-2.424126625061035,359.0,-2.424126625061035,solid,sampled
A3-03,Section 3,3,-3.0,359.0,-58.59400177001953,solid,water_floor
A3-01,Section 1,3,-2.5204625129699707,360.0,-2.5204625129699707,solid,sampled
A3-03,Section 3,3,-3.0,360.0,-62.38249206542969,solid,water_floor
A3-01,Section 1,3,-2.6533918380737305,361.0,-2.6533918380737305,solid,sampled
A3-03,Section 3,3,-3.0,361.0,-60.32490539550781,solid,water_floor
A3-01,Section 1,3,-2.6899712085723877,362.0,-2.6899712085723877,solid,sampled
A3-03,Section 3,3,-3.0,362.0,-51.2983283996582,solid,water_floor
A3-01,Section 1,3,-2.6236462593078613,363.0,-2.6236462593078613,solid,sampled
A3-03,Section 3,3,-3.0,363.0,-59.57007598876953,solid,water_floor
A3-01,Section 1,3,-2.706498384475708,364.0,-2.706498384475708,solid,sampled
A3-03,Section 3,3,-3.0,364.0,-56.63362121582031,solid,water_floor
A3-01,Section 1,3,-2.7003655433654785,365.0,-2.7003655433654785,solid,sampled
A3-03,Section 3,3,-3.0,365.0,-51.42982482910156,solid,water_floor
A3-01,Section 1,3,-2.717050790786743,366.0,-2.717050790786743,solid,sampled
A3-03,Section 3,3,-3.0,366.0,-51.09173583984375,solid,water_floor
A3-01,Section 1,3,-2.642996311187744,367.0,-2.642996311187744,solid,sampled
A3-03,Section 3,3,-3.0,367.0,-60.930912017822266,solid,water_floor
A3-01,Section 1,3,-2.621580123901367,368.0,-2.621580123901367,solid,sampled
A3-03,Section 3,3,-3.0,368.0,-42.163841247558594,solid,water_floor
A3-01,Section 1,3,-2.6526827812194824,369.0,-2.6526827812194824,solid,sampled
A3-03,Section 3,3,-3.0,369.0,-46.87984085083008,solid,water_floor
A3-01,Section 1,3,-2.6115760803222656,370.0,-2.6115760803222656,solid,sampled
A3-03,Section 3,3,-3.0,370.0,-44.51422882080078,solid,water_floor
A3-01,Section 1,3,-2.5909924507141113,371.0,-2.5909924507141113,solid,sampled
A3-03,Section 3,3,-3.0,371.0,-35.830718994140625,solid,water_floor
A3-01,Section 1,3,-2.5556557178497314,372.0,-2.5556557178497314,solid,sampled
A3-03,Section 3,3,-3.0,372.0,-47.27056121826172,solid,water_floor
A3-01,Section 1,3,-2.5785233974456787,373.0,-2.5785233974456787,solid,sampled
A3-03,Section 3,3,-3.0,373.0,-51.22529983520508,solid,water_floor
A3-01,Section 1,3,-2.593961238861084,374.0,-2.593961238861084,solid,sampled
A3-03,Section 3,3,-3.0,374.0,-29.737945556640625,solid,water_floor
A3-01,Section 1,3,-2.651587963104248,375.0,-2.651587963104248,solid,sampled
A3-03,Section 3,3,-3.0,375.0,-29.489614486694336,solid,water_floor
A3-01,Section 1,3,-2.6327197551727295,376.0,-2.6327197551727295,solid,sampled
A3-03,Section 3,3,-3.0,376.0,-7.273869514465332,solid,water_floor
A3-01,Section 1,3,-2.658477306365967,377.0,-2.658477306365967,solid,sampled
A3-03,Section 3,3,-3.0,377.0,-34.870079040527344,solid,water_floor
A3-01,Section 1,3,-2.674637794494629,378.0,-2.674637794494629,solid,sampled
A3-03,Section 3,3,-3.0,378.0,-10.51990032196045,solid,water_floor
A3-01,Section 1,3,-2.539724111557007,379.0,-2.539724111557007,solid,sampled
A3-03,Section 3,3,-3.0,379.0,-15.721235275268555,solid,water_floor
A3-01,Section 1,3,-2.460314989089966,380.0,-2.460314989089966,solid,sampled
A3-03,Section 3,3,-3.0,380.0,-6.253910541534424,solid,water_floor
A3-01,Section 1,3,-2.558507204055786,381.0,-2.558507204055786,solid,sampled
A3-03,Section 3,3,-3.0,381.0,-4.535368919372559,solid,water_floor
A3-01,Section 1,3,-2.533073902130127,382.0,-2.533073902130127,solid,sampled
A3-03,Section 3,3,-3.0,382.0,-3.7220840454101562,solid,water_floor
A3-01,Section 1,3,-2.4335484504699707,383.0,-2.4335484504699707,solid,sampled
A3-03,Section 3,3,-3.0,383.0,-3.2391297817230225,solid,water_floor
A3-01,Section 1,3,-2.379652261734009,384.0,-2.379652261734009,solid,sampled
A3-03,Section 3,3,-3.0,384.0,-3.1205193996429443,solid,water_floor
A3-01,Section 1,3,-2.374880075454712,385.0,-2.374880075454712,solid,sampled
A3-03,Section 3,3,-3.0,385.0,-3.4798994064331055,solid,water_floor
A3-01,Section 1,3,-2.29996919631958,386.0,-2.29996919631958,solid,sampled
A3-03,Section 3,3,-3.0,386.0,-3.349862813949585,solid,water_floor
A3-01,Section 1,3,-2.3243231773376465,387.0,-2.3243231773376465,solid,sampled
A3-03,Section 3,3,-3.0,387.0,-3.3265600204467773,solid,water_floor
A3-01,Section 1,3,-2.4331612586975098,388.0,-2.4331612586975098,solid,sampled
A3-03,Section 3,3,-3.0,388.0,-3.351036310195923,solid,water_floor
A3-01,Section 1,3,-2.571319103240967,389.0,-2.571319103240967,solid,sampled
A3-03,Section 3,3,-3.0,389.0,-3.320298910140991,solid,water_floor
A3-01,Section 1,3,-2.6063122749328613,390.0,-2.6063122749328613,solid,sampled
A3-03,Section 3,3,-3.0,390.0,-3.056854724884033,solid,water_floor
A3-01,Section 1,3,-2.6801722049713135,391.0,-2.6801722049713135,solid,sampled
A3-03,Section 3,3,-2.8947508335113525,391.0,-2.8947508335113525,solid,sampled
A3-01,Section 1,3,-2.661172866821289,392.0,-2.661172866821289,solid,sampled
A3-03,Section 3,3,-2.836045742034912,392.0,-2.836045742034912,solid,sampled
A3-01,Section 1,3,-2.5268023014068604,393.0,-2.5268023014068604,solid,sampled
A3-03,Section 3,3,-2.8602492809295654,393.0,-2.8602492809295654,solid,sampled
A3-01,Section 1,3,-2.325753688812256,394.0,-2.325753688812256,solid,sampled
A3-03,Section 3,3,-2.790501117706299,394.0,-2.790501117706299,solid,sampled
A3-01,Section 1,3,-2.3153998851776123,395.0,-2.3153998851776123,solid,sampled
A3-03,Section 3,3,-2.7862417697906494,395.0,-2.7862417697906494,solid,sampled
A3-01,Section 1,3,-2.2515969276428223,396.0,-2.2515969276428223,solid,sampled
A3-03,Section 3,3,-2.895270824432373,396.0,-2.895270824432373,solid,sampled
A3-01,Section 1,3,-2.2055258750915527,397.0,-2.2055258750915527,solid,sampled
A3-03,Section 3,3,-2.915259599685669,397.0,-2.915259599685669,solid,sampled
A3-01,Section 1,3,-2.182830810546875,398.0,-2.182830810546875,solid,sampled
A3-03,Section 3,3,-2.843048095703125,398.0,-2.843048095703125,solid,sampled
A3-01,Section 1,3,-2.1293630599975586,399.0,-2.1293630599975586,solid,sampled
A3-03,Section 3,3,-2.9098994731903076,399.0,-2.9098994731903076,solid,sampled
A3-01,Section 1,3,-2.1325268745422363,400.0,-2.1325268745422363,solid,sampled
A3-03,Section 3,3,-2.8291409015655518,400.0,-2.8291409015655518,solid,sampled
A3-01,Section 1,3,-2.1236143112182617,401.0,-2.1236143112182617,solid,sampled
A3-03,Section 3,3,-2.7839629650115967,401.0,-2.7839629650115967,solid,sampled
A3-01,Section 1,3,-2.1462574005126953,402.0,-2.1462574005126953,solid,sampled
A3-03,Section 3,3,-2.8813564777374268,402.0,-2.8813564777374268,solid,sampled
A3-01,Section 1,3,-2.2909586429595947,403.0,-2.2909586429595947,solid,sampled
A3-03,Section 3,3,-2.995546817779541,403.0,-2.995546817779541,solid,sampled
A3-01,Section 1,3,-2.324732780456543,404.0,-2.324732780456543,solid,sampled
A3-03,Section 3,3,-2.801607131958008,404.0,-2.801607131958008,solid,sampled
A3-01,Section 1,3,-2.2246391773223877,405.0,-2.2246391773223877,solid,sampled
A3-03,Section 3,3,-2.693173885345459,405.0,-2.693173885345459,solid,sampled
A3-01,Section 1,3,-2.012301445007324,406.0,-2.012301445007324,solid,sampled
A3-03,Section 3,3,-2.6005373001098633,406.0,-2.6005373001098633,solid,sampled
A3-01,Section 1,3,-1.9733669757843018,407.0,-1.9733669757843018,solid,sampled
A3-03,Section 3,3,-2.5556249618530273,407.0,-2.5556249618530273,solid,sampled
A3-01,Section 1,3,-2.0081701278686523,408.0,-2.0081701278686523,solid,sampled
A3-03,Section 3,3,-2.558195114135742,408.0,-2.558195114135742,solid,sampled
A3-01,Section 1,3,-1.914024829864502,409.0,-1.914024829864502,solid,sampled
A3-03,Section 3,3,-2.6092207431793213,409.0,-2.6092207431793213,solid,sampled
A3-01,Section 1,3,-1.883905291557312,410.0,-1.883905291557312,solid,sampled
A3-03,Section 3,3,-2.5096850395202637,410.0,-2.5096850395202637,solid,sampled
A3-01,Section 1,3,-1.829398274421692,411.0,-1.829398274421692,solid,sampled
A3-03,Section 3,3,-2.4154882431030273,411.0,-2.4154882431030273,solid,sampled
A3-01,Section 1,3,-1.8140099048614502,412.0,-1.8140099048614502,solid,sampled
A3-03,Section 3,3,-2.3500449657440186,412.0,-2.3500449657440186,solid,sampled
A3-01,Section 1,3,-1.811557412147522,413.0,-1.811557412147522,solid,sampled
A3-03,Section 3,3,-2.3247194290161133,413.0,-2.3247194290161133,solid,sampled
A3-01,Section 1,3,-1.8375792503356934,414.0,-1.8375792503356934,solid,sampled
A3-03,Section 3,3,-2.4654693603515625,414.0,-2.4654693603515625,solid,sampled
A3-01,Section 1,3,-1.8392246961593628,415.0,-1.8392246961593628,solid,sampled
A3-03,Section 3,3,-2.458505153656006,415.0,-2.458505153656006,solid,sampled
A3-01,Section 1,3,-1.6428682804107666,416.0,-1.6428682804107666,solid,sampled
A3-03,Section 3,3,-2.470550298690796,416.0,-2.470550298690796,solid,sampled
A3-01,Section 1,3,-1.6055665016174316,417.0,-1.6055665016174316,solid,sampled
A3-03,Section 3,3,-2.444831132888794,417.0,-2.444831132888794,solid,sampled
A3-01,Section 1,3,-1.6145081520080566,418.0,-1.6145081520080566,solid,sampled
A3-03,Section 3,3,-2.3556458950042725,418.0,-2.3556458950042725,solid,sampled
A3-01,Section 1,3,-1.6524879932403564,419.0,-1.6524879932403564,solid,sampled
A3-03,Section 3,3,-2.274919033050537,419.0,-2.274919033050537,solid,sampled
A3-01,Section 1,3,-1.6280016899108887,420.0,-1.6280016899108887,solid,sampled
A3-03,Section 3,3,-2.2865049839019775,420.0,-2.2865049839019775,solid,sampled
A3-01,Section 1,3,-1.608994483947754,421.0,-1.608994483947754,solid,sampled
A3-03,Section 3,3,-2.325082302093506,421.0,-2.325082302093506,solid,sampled
A3-01,Section 1,3,-1.6251659393310547,422.0,-1.6251659393310547,solid,sampled
A3-03,Section 3,3,-2.237917184829712,422.0,-2.237917184829712,solid,sampled
A3-01,Section 1,3,-1.6197987794876099,423.0,-1.6197987794876099,solid,sampled
A3-03,Section 3,3,-2.123445749282837,423.0,-2.123445749282837,solid,sampled
A3-01,Section 1,3,-1.6285449266433716,424.0,-1.6285449266433716,solid,sampled
A3-03,Section 3,3,-2.038154125213623,424.0,-2.038154125213623,solid,sampled
A3-01,Section 1,3,-1.6256238222122192,425.0,-1.6256238222122192,solid,sampled
A3-03,Section 3,3,-2.0191593170166016,425.0,-2.0191593170166016,solid,sampled
A3-01,Section 1,3,-1.6028062105178833,426.0,-1.6028062105178833,solid,sampled
A3-03,Section 3,3,-2.0915210247039795,426.0,-2.0915210247039795,solid,sampled
A3-01,Section 1,3,-1.6366366147994995,427.0,-1.6366366147994995,solid,sampled
A3-03,Section 3,3,-2.153451919555664,427.0,-2.153451919555664,solid,sampled
A3-01,Section 1,3,-1.6898612976074219,428.0,-1.6898612976074219,solid,sampled
A3-03,Section 3,3,-2.124434471130371,428.0,-2.124434471130371,solid,sampled
A3-01,Section 1,3,-1.686457633972168,429.0,-1.686457633972168,solid,sampled
A3-03,Section 3,3,-2.1336669921875,429.0,-2.1336669921875,solid,sampled
A3-01,Section 1,3,-1.7420880794525146,430.0,-1.7420880794525146,solid,sampled
A3-03,Section 3,3,-2.198490619659424,430.0,-2.198490619659424,solid,sampled
A3-01,Section 1,3,-1.699237585067749,431.0,-1.699237585067749,solid,sampled
A3-03,Section 3,3,-2.1559133529663086,431.0,-2.1559133529663086,solid,sampled
A3-01,Section 1,3,-1.619923710823059,432.0,-1.619923710823059,solid,sampled
A3-03,Section 3,3,-2.0776278972625732,432.0,-2.0776278972625732,solid,sampled
A3-01,Section 1,3,-1.6781768798828125,433.0,-1.6781768798828125,solid,sampled
A3-03,Section 3,3,-2.00732159614563,433.0,-2.00732159614563,solid,sampled
A3-01,Section 1,3,-1.6179215908050537,434.0,-1.6179215908050537,solid,sampled
A3-03,Section 3,3,-1.9574371576309204,434.0,-1.9574371576309204,solid,sampled
A3-01,Section 1,3,-1.6226557493209839,435.0,-1.6226557493209839,solid,sampled
A3-03,Section 3,3,-1.9782062768936157,435.0,-1.9782062768936157,solid,sampled
A3-01,Section 1,3,-1.6729421615600586,436.0,-1.6729421615600586,solid,sampled
A3-03,Section 3,3,-1.9923372268676758,436.0,-1.9923372268676758,solid,sampled
A3-01,Section 1,3,-1.708985447883606,437.0,-1.708985447883606,solid,sampled
A3-03,Section 3,3,-2.0133590698242188,437.0,-2.0133590698242188,solid,sampled
A3-01,Section 1,3,-1.8137385845184326,438.0,-1.8137385845184326,solid,sampled
A3-03,Section 3,3,-1.9901463985443115,438.0,-1.9901463985443115,solid,sampled
A3-01,Section 1,3,-1.8490079641342163,439.0,-1.8490079641342163,solid,sampled
A3-03,Section 3,3,-1.9778081178665161,439.0,-1.9778081178665161,solid,sampled
A3-01,Section 1,3,-1.794955849647522,440.0,-1.794955849647522,solid,sampled
A3-03,Section 3,3,-1.9339265823364258,440.0,-1.9339265823364258,solid,sampled
A3-01,Section 1,3,-1.6300948858261108,441.0,-1.6300948858261108,solid,sampled
A3-03,Section 3,3,-1.862504243850708,441.0,-1.862504243850708,solid,sampled
A3-01,Section 1,3,-1.629892349243164,442.0,-1.629892349243164,solid,sampled
A3-03,Section 3,3,-1.8146770000457764,442.0,-1.8146770000457764,solid,sampled
A3-01,Section 1,3,-1.6237084865570068,443.0,-1.6237084865570068,solid,sampled
A3-03,Section 3,3,-1.809178352355957,443.0,-1.809178352355957,solid,sampled
A3-01,Section 1,3,-1.5774142742156982,444.0,-1.5774142742156982,solid,sampled
A3-03,Section 3,3,-1.8064405918121338,444.0,-1.8064405918121338,solid,sampled
A3-01,Section 1,3,-1.5274112224578857,445.0,-1.5274112224578857,solid,sampled
A3-03,Section 3,3,-1.8354101181030273,445.0,-1.8354101181030273,solid,sampled
A3-01,Section 1,3,-1.5137556791305542,446.0,-1.5137556791305542,solid,sampled
A3-03,Section 3,3,-1.870627999305725,446.0,-1.870627999305725,solid,sampled
A3-01,Section 1,3,-1.5337977409362793,447.0,-1.5337977409362793,solid,sampled
A3-03,Section 3,3,-1.8810991048812866,447.0,-1.8810991048812866,solid,sampled
A3-01,Section 1,3,-1.5531153678894043,448.0,-1.5531153678894043,solid,sampled
A3-03,Section 3,3,-1.8894922733306885,448.0,-1.8894922733306885,solid,sampled
A3-01,Section 1,3,-1.6881036758422852,449.0,-1.6881036758422852,solid,sampled
A3-03,Section 3,3,-1.9367097616195679,449.0,-1.9367097616195679,solid,sampled
A3-01,Section 1,3,-1.956010103225708,450.0,-1.956010103225708,solid,sampled
A3-03,Section 3,3,-2.0369555950164795,450.0,-2.0369555950164795,solid,sampled
A3-01,Section 1,3,-1.930528998374939,451.0,-1.930528998374939,solid,sampled
A3-03,Section 3,3,-2.1585452556610107,451.0,-2.1585452556610107,solid,sampled
A3-01,Section 1,3,-1.793673038482666,452.0,-1.793673038482666,solid,sampled
A3-03,Section 3,3,-2.315199851989746,452.0,-2.315199851989746,solid,sampled
A3-01,Section 1,3,-1.8132764101028442,453.0,-1.8132764101028442,solid,sampled
A3-03,Section 3,3,-2.4300003051757812,453.0,-2.4300003051757812,solid,sampled
A3-01,Section 1,3,-1.8779410123825073,454.0,-1.8779410123825073,solid,sampled
A3-03,Section 3,3,-2.4445152282714844,454.0,-2.4445152282714844,solid,sampled
A3-01,Section 1,3,-1.9003236293792725,455.0,-1.9003236293792725,solid,sampled
A3-03,Section 3,3,-2.3371052742004395,455.0,-2.3371052742004395,solid,sampled
A3-01,Section 1,3,-1.886191725730896,456.0,-1.886191725730896,solid,sampled
A3-03,Section 3,3,-2.1387345790863037,456.0,-2.1387345790863037,solid,sampled
A3-01,Section 1,3,-1.8590672016143799,457.0,-1.8590672016143799,solid,sampled
A3-03,Section 3,3,-2.0690696239471436,457.0,-2.0690696239471436,solid,sampled
A3-01,Section 1,3,-1.8364174365997314,458.0,-1.8364174365997314,solid,sampled
A3-03,Section 3,3,-2.041062831878662,458.0,-2.041062831878662,solid,sampled
A3-01,Section 1,3,-1.8296486139297485,459.0,-1.8296486139297485,solid,sampled
A3-03,Section 3,3,-2.0298666954040527,459.0,-2.0298666954040527,solid,sampled
A3-01,Section 1,3,-1.8762998580932617,460.0,-1.8762998580932617,solid,sampled
A3-03,Section 3,3,-2.001798391342163,460.0,-2.001798391342163,solid,sampled
A3-01,Section 1,3,-2.0605146884918213,461.0,-2.0605146884918213,solid,sampled
A3-03,Section 3,3,-1.9815616607666016,461.0,-1.9815616607666016,solid,sampled
A3-01,Section 1,3,-2.1099112033843994,462.0,-2.1099112033843994,solid,sampled
A3-03,Section 3,3,-1.98879873752594,462.0,-1.98879873752594,solid,sampled
A3-01,Section 1,3,-2.069892168045044,463.0,-2.069892168045044,solid,sampled
A3-03,Section 3,3,-1.9763298034667969,463.0,-1.9763298034667969,solid,sampled
A3-01,Section 1,3,-2.076763153076172,464.0,-2.076763153076172,solid,sampled
A3-03,Section 3,3,-1.9538767337799072,464.0,-1.9538767337799072,solid,sampled
A3-01,Section 1,3,-2.1150996685028076,465.0,-2.1150996685028076,solid,sampled
A3-03,Section 3,3,-1.9474233388900757,465.0,-1.9474233388900757,solid,sampled
A3-01,Section 1,3,-2.1100850105285645,466.0,-2.1100850105285645,solid,sampled
A3-03,Section 3,3,-1.9625353813171387,466.0,-1.9625353813171387,solid,sampled
A3-01,Section 1,3,-2.106511116027832,467.0,-2.106511116027832,solid,sampled
A3-03,Section 3,3,-1.9810309410095215,467.0,-1.9810309410095215,solid,sampled
A3-01,Section 1,3,-2.237001657485962,468.0,-2.237001657485962,solid,sampled
A3-03,Section 3,3,-1.9847373962402344,468.0,-1.9847373962402344,solid,sampled
A3-01,Section 1,3,-2.369575023651123,469.0,-2.369575023651123,solid,sampled
A3-03,Section 3,3,-2.0223283767700195,469.0,-2.0223283767700195,solid,sampled
A3-01,Section 1,3,-2.5012733936309814,470.0,-2.5012733936309814,solid,sampled
A3-03,Section 3,3,-2.052889823913574,470.0,-2.052889823913574,solid,sampled
A3-01,Section 1,3,-2.5176613330841064,471.0,-2.5176613330841064,solid,sampled
A3-03,Section 3,3,-2.0949676036834717,471.0,-2.0949676036834717,solid,sampled
A3-01,Section 1,3,-2.366854667663574,472.0,-2.366854667663574,solid,sampled
A3-03,Section 3,3,-2.161815643310547,472.0,-2.161815643310547,solid,sampled
A3-01,Section 1,3,-2.3844478130340576,473.0,-2.3844478130340576,solid,sampled
A3-03,Section 3,3,-2.2035927772521973,473.0,-2.2035927772521973,solid,sampled
A3-01,Section 1,3,-2.392704486846924,474.0,-2.392704486846924,solid,sampled
A3-03,Section 3,3,-2.2513177394866943,474.0,-2.2513177394866943,solid,sampled
A3-01,Section 1,3,-2.419116973876953,475.0,-2.419116973876953,solid,sampled
A3-03,Section 3,3,-2.27414870262146,475.0,-2.27414870262146,solid,sampled
A3-01,Section 1,3,-2.41226863861084,476.0,-2.41226863861084,solid,sampled
A3-03,Section 3,3,-2.2791860103607178,476.0,-2.2791860103607178,solid,sampled
A3-01,Section 1,3,-2.383071184158325,477.0,-2.383071184158325,solid,sampled
A3-03,Section 3,3,-2.3417654037475586,477.0,-2.3417654037475586,solid,sampled
A3-01,Section 1,3,-2.4066665172576904,478.0,-2.4066665172576904,solid,sampled
A3-03,Section 3,3,-2.3725709915161133,478.0,-2.3725709915161133,solid,sampled
A3-01,Section 1,3,-2.437246322631836,479.0,-2.437246322631836,solid,sampled
A3-03,Section 3,3,-2.3967578411102295,479.0,-2.3967578411102295,solid,sampled
A3-01,Section 1,3,-2.447882652282715,480.0,-2.447882652282715,solid,sampled
A3-03,Section 3,3,-2.378413438796997,480.0,-2.378413438796997,solid,sampled
A3-01,Section 1,3,-2.466212749481201,481.0,-2.466212749481201,solid,sampled
A3-03,Section 3,3,-2.3463683128356934,481.0,-2.3463683128356934,solid,sampled
A3-01,Section 1,3,-2.5204832553863525,482.0,-2.5204832553863525,solid,sampled
A3-03,Section 3,3,-2.3514914512634277,482.0,-2.3514914512634277,solid,sampled
A3-01,Section 1,3,-2.6334853172302246,483.0,-2.6334853172302246,solid,sampled
A3-03,Section 3,3,-2.369281530380249,483.0,-2.369281530380249,solid,sampled
A3-01,Section 1,3,-2.8775668144226074,484.0,-2.8775668144226074,solid,sampled
A3-03,Section 3,3,-2.4148943424224854,484.0,-2.4148943424224854,solid,sampled
A3-01,Section 1,3,-2.9744179248809814,485.0,-2.9744179248809814,solid,sampled
A3-03,Section 3,3,-2.449223518371582,485.0,-2.449223518371582,solid,sampled
A3-01,Section 1,3,-3.0,486.0,-3.1725525856018066,solid,water_floor
A3-03,Section 3,3,-2.3862359523773193,486.0,-2.3862359523773193,solid,sampled
A3-01,Section 1,3,-3.0,487.0,-3.23224139213562,solid,water_floor
A3-03,Section 3,3,-2.2773399353027344,487.0,-2.2773399353027344,solid,sampled
A3-01,Section 1,3,-3.0,488.0,-3.0206968784332275,solid,water_floor
A3-03,Section 3,3,-2.2802727222442627,488.0,-2.2802727222442627,solid,sampled
A3-01,Section 1,3,-3.0,489.0,-3.0024032592773438,solid,water_floor
A3-03,Section 3,3,-2.272554636001587,489.0,-2.272554636001587,solid,sampled
A3-01,Section 1,3,-3.0,490.0,-3.097130537033081,solid,water_floor
A3-03,Section 3,3,-2.230344295501709,490.0,-2.230344295501709,solid,sampled
A3-01,Section 1,3,-3.0,491.0,-3.1057915687561035,solid,water_floor
A3-03,Section 3,3,-2.171938896179199,491.0,-2.171938896179199,solid,sampled
A3-01,Section 1,3,-3.0,492.0,-3.1435585021972656,solid,water_floor
A3-03,Section 3,3,-2.164778232574463,492.0,-2.164778232574463,solid,sampled
A3-01,Section 1,3,-3.0,493.0,-3.1024858951568604,solid,water_floor
A3-03,Section 3,3,-2.151865243911743,493.0,-2.151865243911743,solid,sampled
A3-01,Section 1,3,-3.0,494.0,-3.141169786453247,solid,water_floor
A3-03,Section 3,3,-2.1602721214294434,494.0,-2.1602721214294434,solid,sampled
A3-01,Section 1,3,-3.0,495.0,-3.1132960319519043,solid,water_floor
A3-03,Section 3,3,-2.150441884994507,495.0,-2.150441884994507,solid,sampled
A3-01,Section 1,3,-3.0,496.0,-3.116567850112915,solid,water_floor
A3-03,Section 3,3,-2.137108087539673,496.0,-2.137108087539673,solid,sampled
A3-01,Section 1,3,-3.0,497.0,-3.1091604232788086,solid,water_floor
A3-03,Section 3,3,-2.1687889099121094,497.0,-2.1687889099121094,solid,sampled
A3-01,Section 1,3,-3.0,498.0,-3.1101317405700684,solid,water_floor
A3-03,Section 3,3,-2.178675413131714,498.0,-2.178675413131714,solid,sampled
A3-01,Section 1,3,-3.0,499.0,-3.078029155731201,solid,water_floor
A3-03,Section 3,3,-2.194959878921509,499.0,-2.194959878921509,solid,sampled
A3-01,Section 1,3,-3.0,500.0,-3.1387531757354736,solid,water_floor
A3-03,Section 3,3,-2.2199625968933105,500.0,-2.2199625968933105,solid,sampled
A3-01,Section 1,3,-3.0,501.0,-3.1125662326812744,solid,water_floor
